ID,Deformation(mm)_mean,Deformation(mm)_std,Deformation(mm)_skew,Deformation(mm)_kurt,Deformation(mm)_last,Deformation(mm)_diff,Force applied (N)_mean,Force applied (N)_std,Force applied (N)_skew,Force applied (N)_kurt,Force applied (N)_last,Force applied (N)_diff,label
"PC_0,3_III_1",0.11955850658546681,0.0722709009392588,-0.009297063530241307,-1.1996399094820815,0.244075,0.244075,13.041615000000002,1.3355842919202818,-0.14552430010644837,-1.0211729580107103,15.5451,4.8353,92.7666
"PC_0,3_III_1",0.1252491671687074,0.07557130739863596,-0.006807063605837219,-1.1961387617575987,0.255427,0.255427,13.137950869565216,1.382580057451014,-0.15382342885695396,-1.0448803961547866,15.3008,4.591000000000001,92.7666
"PC_0,3_III_1",0.13092403937001124,0.07884316156896008,-0.006049641487103451,-1.195650682009148,0.266101,0.266101,13.244067083333334,1.4463822037664218,-0.11968779715546919,-1.0254000764936224,15.6687,4.9589,92.7666
"PC_0,3_III_1",0.13657806579521078,0.08208169985607504,-0.006657670455758334,-1.1967927914474707,0.277774,0.277774,13.353488,1.5168052092828634,-0.07056337259528365,-0.9792955832336601,16.4633,5.753500000000001,92.7666
"PC_0,3_III_1",0.14225017480308733,0.0853529806610145,-0.005885809155632386,-1.1960489716911709,0.289456,0.289456,13.47188923076923,1.6016091091200733,-0.0019333353647958088,-0.9264779766148235,16.491,5.7812,92.7666
"PC_0,3_III_1",0.1479426757363063,0.08865890713545338,-0.003961501933122706,-1.1940055659839288,0.301435,0.301435,13.58243,1.6700715942481321,0.01268456856970208,-0.9572615300170972,16.3897,5.679900000000002,92.7666
"PC_0,3_III_1",0.15366434803143822,0.09201182695057074,-0.0007322697736879208,-1.190725112698866,0.313748,0.313748,13.689283928571427,1.7323571963754971,0.014695807767856056,-0.9903278775560151,16.8421,6.132299999999999,92.7666
"PC_0,3_III_1",0.1593959118924231,0.09537603623428523,0.0022335567204174026,-1.1884608983085938,0.325076,0.325076,13.795063793103449,1.7929591311917767,0.01397517999824118,-1.0181990788996824,17.3327,6.6229,92.7666
"PC_0,3_III_1",0.16513128149600903,0.09874118732035198,0.00465568103594847,-1.1873130648937997,0.336448,0.336448,13.904443666666666,1.8590357845634693,0.020467213712998502,-1.0388476552507233,17.1581,6.4483000000000015,92.7666
"PC_0,3_III_1",0.1708530046735571,0.10207812388173025,0.005705914269565149,-1.1881221657774774,0.347447,0.347447,14.003033548387098,1.9071302538328252,-0.003265997917250926,-1.08681218137812,16.9706,6.2608000000000015,92.7666
"PC_0,3_III_1",0.17656338890250844,0.10539298897444112,0.005873295646544314,-1.189887600156199,0.358785,0.358785,14.105294062499999,1.9618932207247581,-0.013095311882733848,-1.1127341065617513,17.0726,6.362800000000002,92.7666
"PC_0,3_III_1",0.18228293469334153,0.10872176258083777,0.006413363357263888,-1.1908645085689202,0.370435,0.370435,14.205197878787878,2.0133481969932356,-0.025946147198999733,-1.1363878553901865,17.3966,6.6868,92.7666
"PC_0,3_III_1",0.18800946014353737,0.11205996523920728,0.0071143877686684395,-1.19147522809315,0.382092,0.382092,14.314123823529412,2.080542789539855,-0.01120791360255868,-1.1226265796154584,18.0337,7.3239,92.7666
"PC_0,3_III_1",0.19373610699657912,0.11539545365478006,0.007588550002816168,-1.1923024144205827,0.393414,0.393414,14.409378285714286,2.1246686609134002,-0.034022977189096505,-1.1548838455425956,17.6813,6.971500000000001,92.7666
"PC_0,3_III_1",0.19944965958000754,0.11870632441985444,0.007279925399640692,-1.1940135031044363,0.404118,0.404118,14.512111666666668,2.182657131230132,-0.03095863889879363,-1.1487840283922475,18.2793,7.5695,92.7666
"PC_0,3_III_1",0.20516108769946675,0.12201282684305616,0.006891642110982849,-1.1955396151470574,0.415776,0.415776,14.606987837837838,2.22734916197795,-0.049007209665194146,-1.1706302870386083,18.4446,7.734800000000002,92.7666
"PC_0,3_III_1",0.21085555644421763,0.12528985481652416,0.005765116024928282,-1.1978005507090503,0.426457,0.426457,14.699615263157895,2.269386873499842,-0.06780085159519449,-1.1887839932881383,17.843,7.1332,92.7666
"PC_0,3_III_1",0.21653976012513515,0.1285504744901674,0.004375536243477324,-1.2000563418234689,0.437762,0.437762,14.799940512820514,2.3248539819476033,-0.0649532751836025,-1.179287945212342,19.17,8.460200000000002,92.7666
"PC_0,3_III_1",0.22223754862200676,0.13183578081280384,0.003796910837155072,-1.2009248897739588,0.449755,0.449755,14.9097765,2.396367970883738,-0.03952874095515067,-1.1437774368878784,19.2372,8.527400000000002,92.7666
"PC_0,3_III_1",0.22794266694829923,0.13513370773447608,0.003593319689096841,-1.2011955868085746,0.461413,0.461413,15.023746341463415,2.4747164788334954,-0.007422081944465223,-1.1029796205890088,19.5877,8.877900000000002,92.7666
"PC_0,3_III_1",0.233647908211435,0.1384314092543114,0.0033969239451691387,-1.2014351141400446,0.472447,0.472447,15.136506428571428,2.5497461532935835,0.014162163303144805,-1.0841474699529825,19.7657,9.0559,92.7666
"PC_0,3_III_1",0.23935161732279694,0.14172630058550456,0.0031561822632608,-1.2016958235666466,0.483792,0.483792,15.24574046511628,2.617895773743027,0.02332182865263521,-1.0843450553229497,20.1646,9.4548,92.7666
"PC_0,3_III_1",0.24504637829273343,0.14500587920308725,0.002589844943988411,-1.2023495159162811,0.494794,0.494794,15.356300909090908,2.6880003375669412,0.03360570793717656,-1.0831328908727174,19.5979,8.8881,92.7666
"PC_0,3_III_1",0.2507284565528949,0.14826449166854028,0.0016213453771391434,-1.2034463219968383,0.505763,0.505763,15.468404666666668,2.7603116242124073,0.04495549300259571,-1.0808957909112,20.343,9.6332,92.7666
"PC_0,3_III_1",0.25641004662783196,0.15152378795095445,0.0007894439293085811,-1.2042188566081358,0.517083,0.517083,15.576483913043479,2.824972141039473,0.045191718339346924,-1.094326998830639,20.2588,9.549000000000001,92.7666
"PC_0,3_III_1",0.2620937201038356,0.15478794714485858,0.00016199721343344823,-1.2046289326609994,0.528733,0.528733,15.682003829787233,2.8852091752696074,0.040549357505340375,-1.1117338550590146,20.6434,9.9336,92.7666
"PC_0,3_III_1",0.26777570926833894,0.1580502014183659,-0.00043603807415302153,-1.2049618934264212,0.539454,0.539454,15.790601250000002,2.950841601587627,0.04258547530330829,-1.1180776734607767,20.9513,10.2415,92.7666
"PC_0,3_III_1",0.27344505193633206,0.16129219105475828,-0.0013779239782575265,-1.2056985247129124,0.550464,0.550464,15.900831224489798,3.0190088894715283,0.04685225918913643,-1.12118622381453,21.1305,10.420700000000002,92.7666
"PC_0,3_III_1",0.2791144888976054,0.16453621503861182,-0.002167869249914663,-1.2061490341506813,0.561793,0.561793,16.013441,3.091052013149405,0.05473304928843625,-1.1189402292557873,21.7911,11.0813,92.7666
"PC_0,3_III_1",0.2847913734290249,0.16779463562445912,-0.0025774177362611695,-1.2060444953965688,0.573762,0.573762,16.133183529411763,3.1758891321098,0.07670107431686266,-1.0935359543470924,22.116,11.4062,92.7666
"PC_0,3_III_1",0.2904719393246205,0.17106036292449614,-0.0027968067344214644,-1.205704533016725,0.585412,0.585412,16.248268461538462,3.2510362832006994,0.08439190981929917,-1.0940006914554838,22.3026,11.592800000000002,92.7666
"PC_0,3_III_1",0.2961543499034013,0.17432998813855347,-0.0029144014969018904,-1.2052689864999049,0.596742,0.596742,16.362291320754718,3.323721017474831,0.08835245882283364,-1.099935407186591,22.2461,11.536299999999999,92.7666
"PC_0,3_III_1",0.3018329749051902,0.17759375040270722,-0.00312758411565193,-1.2050091001952485,0.607783,0.607783,16.474461481481484,3.3927758041757485,0.08821235524532468,-1.1107762361559737,22.3162,11.606399999999999,92.7666
"PC_0,3_III_1",0.3075082826341867,0.18085267385528575,-0.0034039183974611626,-1.2048593287846117,0.618792,0.618792,16.588355090909094,3.4645555740505043,0.09043012029958636,-1.117364445262969,22.6174,11.9076,92.7666
"PC_0,3_III_1",0.31318290258714776,0.18411141066451972,-0.003649375627086186,-1.2046808101348254,0.630441,0.630441,16.698232142857144,3.5290840575157034,0.0857549460032997,-1.1324235006937398,22.8976,12.187800000000001,92.7666
"PC_0,3_III_1",0.3188615867522855,0.18737799329789598,-0.00372443161481837,-1.2042940309269539,0.642091,0.642091,16.810779298245617,3.5981836986264364,0.08556339796246372,-1.1397518441246395,23.5336,12.8238,92.7666
"PC_0,3_III_1",0.32454243525655635,0.1906488747816875,-0.0037119703513337136,-1.2038303372316363,0.653748,0.653748,16.923719482758624,3.6676929798002074,0.08553041170937259,-1.1463479760020558,23.5736,12.8638,92.7666
"PC_0,3_III_1",0.33023278381153,0.19393636498291048,-0.003409435998276799,-1.2030303333560504,0.665406,0.665406,17.03804305084746,3.7394118419495115,0.08735689673674739,-1.1495425371705266,23.8356,13.1258,92.7666
"PC_0,3_III_1",0.3359195224146712,0.1972175488704698,-0.003241694520453782,-1.2024897618025134,0.676438,0.676438,17.151265833333333,3.8089098534228674,0.08696665306656778,-1.1555731895920505,23.866,13.1562,92.7666
"PC_0,3_III_1",0.3416072745062339,0.20050057842991723,-0.0030548935703434157,-1.20197417699644,0.687793,0.687793,17.259913770491803,3.8703542175534618,0.07995141914850092,-1.1700167050844195,23.7621,13.0523,92.7666
"PC_0,3_III_1",0.3472939765303269,0.2037818548051155,-0.0029114706301340467,-1.2015645081913409,0.699115,0.699115,17.37090629032258,3.936019199591955,0.07715535147693389,-1.1768453226938165,24.454,13.744200000000001,92.7666
"PC_0,3_III_1",0.35297715785524236,0.20705724578367143,-0.0028732386607609427,-1.2013302591850192,0.71042,0.71042,17.48250841269841,4.0024772426433906,0.07486451403387985,-1.1830180168939104,24.4324,13.722600000000002,92.7666
"PC_0,3_III_1",0.35866200538875426,0.21033576891527017,-0.0027848653937089683,-1.2010494220976544,0.722075,0.722075,17.593984218750002,4.0686414798742945,0.0725129918759193,-1.1886473276988005,24.7155,14.0057,92.7666
"PC_0,3_III_1",0.36435044992123494,0.2136205791252561,-0.002603110278764545,-1.2006709890234883,0.73343,0.73343,17.70528753846154,4.134403690319632,0.06995795071835166,-1.194138535933414,24.9514,14.2416,92.7666
"PC_0,3_III_1",0.37003911886182234,0.21690577353469265,-0.002428173783302523,-1.200333197024345,0.745433,0.745433,17.812383636363638,4.192995186689863,0.06226946974385653,-1.2059352518628417,24.7267,14.016900000000001,92.7666
"PC_0,3_III_1",0.37573671410269055,0.22020615918695818,-0.0020339076641660895,-1.1997342336554366,0.757113,0.757113,17.91915552238806,4.251141362005352,0.05477605973871795,-1.2166010878084115,24.9349,14.2251,92.7666
"PC_0,3_III_1",0.3814319771305921,0.22350204979582414,-0.0017407671766111821,-1.1993235939012425,0.768107,0.768107,18.030421617647058,4.317209609609225,0.05391641249755845,-1.2168733680074248,26.0197,15.3099,92.7666
"PC_0,3_III_1",0.38713000499826483,0.22680235437119875,-0.0014045620737216907,-1.1988889602476567,0.779748,0.779748,18.14112666666667,4.382067825174063,0.05191953318426859,-1.2192982159782757,25.5452,14.835400000000002,92.7666
"PC_0,3_III_1",0.39283062778400385,0.2301066562741135,-0.0010362970975719323,-1.198447276215813,0.791405,0.791405,18.25024442857143,4.44424795578361,0.0482188148796978,-1.2236639094388284,26.1314,15.4216,92.7666
"PC_0,3_III_1",0.39853175837859534,0.2334112577590488,-0.0006938804477854457,-1.198077816984075,0.802422,0.802422,18.359300140845072,4.506343673583148,0.044702048411612676,-1.2274701948764468,26.0085,15.298700000000002,92.7666
"PC_0,3_III_1",0.4042249075677816,0.23670167273973194,-0.0005812821637877305,-1.1980447265041099,0.813432,0.813432,18.468640555555556,4.56895987384568,0.0418009226582318,-1.2301327937416724,26.3303,15.620500000000002,92.7666
"PC_0,3_III_1",0.4099188033545243,0.23999323187748994,-0.0004608879504717801,-1.1980033420326917,0.825114,0.825114,18.57715575342466,4.630200137686862,0.03814886817683375,-1.233616628026772,26.5687,15.8589,92.7666
"PC_0,3_III_1",0.41561332087676034,0.24328569311077683,-0.00033692901412350485,-1.1979600411549112,0.836772,0.836772,18.689408918918918,4.697944120570352,0.03936723849564758,-1.2298388483981586,27.1493,16.439500000000002,92.7666
"PC_0,3_III_1",0.42130903526507024,0.24657997965221692,-0.00019833048484534324,-1.197902597431355,0.847739,0.847739,18.80106293333333,4.764480185596815,0.03953065691812929,-1.2280530126752807,26.97,16.260199999999998,92.7666
"PC_0,3_III_1",0.42700593216947724,0.24987609216213885,-4.4652678101180633e-05,-1.1978275454263294,0.859414,0.859414,18.911033289473682,4.828013351261318,0.037562423362117105,-1.2295040925116385,27.2191,16.509300000000003,92.7666
"PC_0,3_III_1",0.4326991291542892,0.25316559425689317,8.826104026427915e-06,-1.1978925527438116,0.870759,0.870759,19.0219987012987,4.893255531458495,0.036873982548479914,-1.2290438073731458,27.5215,16.811700000000002,92.7666
"PC_0,3_III_1",0.4383901967292343,0.2564513297432301,7.903172579456573e-06,-1.198026850550061,0.881432,0.881432,19.134538974358975,4.961239858888746,0.03815345237443409,-1.2256072367368427,28.1415,17.4317,92.7666
"PC_0,3_III_1",0.44407237398582616,0.2597218392440731,-0.00019162338649259125,-1.1984173408618572,0.892114,0.892114,19.24853012658228,5.031610488689453,0.04088021012831716,-1.2203776320114736,28.4118,17.701999999999998,92.7666
"PC_0,3_III_1",0.4497511893110034,0.2629870144325338,-0.0004440076987910686,-1.1988476235232375,0.903434,0.903434,19.366511625,5.109020452661106,0.04838220309545853,-1.2077648536546246,28.9345,18.2247,92.7666
"PC_0,3_III_1",0.45543106598617616,0.2662545221619336,-0.0006477873168034561,-1.1991807483499841,0.915067,0.915067,19.482982345679012,5.183270454932003,0.05294121398732466,-1.2009307221644288,28.974,18.264200000000002,92.7666
"PC_0,3_III_1",0.4611092261570764,0.26951949411613096,-0.0008692072395926133,-1.199515077948349,0.926076,0.926076,19.602298658536583,5.2624213952242505,0.060486531290523136,-1.189680142132579,29.0648,18.355000000000004,92.7666
"PC_0,3_III_1",0.46678713668530436,0.27278453050620466,-0.0010734246038805325,-1.199802085297533,0.937421,0.937421,19.71793156626506,5.334602995916809,0.06281409499468964,-1.187273095348648,28.7995,18.0897,92.7666
"PC_0,3_III_1",0.47246312196286044,0.27604675231441483,-0.0012970081149790973,-1.2000941924520876,0.948768,0.948768,19.828198571428576,5.397184312221818,0.0589439159904998,-1.1941386990285165,29.1758,18.466,92.7666
"PC_0,3_III_1",0.4781417840574149,0.2793140683856422,-0.0014428974062207984,-1.2002624732574494,0.96045,0.96045,19.940174470588236,5.46272548694511,0.05704567083549754,-1.1978440111987636,29.7819,19.0721,92.7666
"PC_0,3_III_1",0.4838224470334915,0.2825851942719495,-0.001532542775150063,-1.2003442153561428,0.971788,0.971788,20.05250511627907,5.528818938200607,0.055538151614967605,-1.2008293690657132,29.6665,18.956699999999998,92.7666
"PC_0,3_III_1",0.4895082177572445,0.28586537670361206,-0.0015075324855573363,-1.2002659449063686,0.983739,0.983739,20.161548620689654,5.589378134900701,0.051071301371061306,-1.207367550353724,29.7536,19.043799999999997,92.7666
"PC_0,3_III_1",0.4951957448281849,0.28914861024890154,-0.0014486120347944058,-1.2001494957717482,0.994758,0.994758,20.274030454545457,5.655819039084546,0.050140153842317695,-1.2087949776091897,30.193,19.483200000000004,92.7666
"PC_0,3_III_1",0.5008802285941604,0.2924266367878468,-0.0014535057690326573,-1.2001268273434207,1.00577,1.00577,20.383692247191014,5.717384757660418,0.046483881339771924,-1.213895027647942,29.8311,19.121299999999998,92.7666
"PC_0,3_III_1",0.506555703832003,0.2956893967589884,-0.0016317913198729216,-1.2003366118870507,1.01678,1.01678,20.49381,5.779823168830316,0.04356966555259026,-1.2175702477779664,30.3333,19.6235,92.7666
"PC_0,3_III_1",0.5122277949986843,0.2989468202783012,-0.0018583979929554955,-1.2005976073556877,1.02778,1.02778,20.60390835164835,5.84221267044866,0.04073083261821178,-1.2210384847394056,30.1905,19.4807,92.7666
"PC_0,3_III_1",0.5178982646182638,0.30220203484869745,-0.0020944377912391282,-1.200854328788315,1.03878,1.03878,20.71373510869565,5.904257707048956,0.037954462917721754,-1.2240246706605677,30.8415,20.131700000000002,92.7666
"PC_0,3_III_1",0.5235698639234437,0.30545980188801825,-0.0022858705448553468,-1.20103401520357,1.05073,1.05073,20.823984408602154,5.966982806776462,0.03560891202160973,-1.2264242138276573,30.8043,20.094500000000004,92.7666
"PC_0,3_III_1",0.5292397696263859,0.3087151733788397,-0.002491302438570057,-1.2012224159814262,1.06142,1.06142,20.936538723404258,6.033765418851118,0.03569727211275817,-1.2250864708637852,32.0292,21.3194,92.7666
"PC_0,3_III_1",0.5349093088934765,0.3119704903465726,-0.0026835276550571945,-1.201381246350101,1.07277,1.07277,21.050307684210523,6.102548454219329,0.03681130927510808,-1.2224729573901911,31.9489,21.2391,92.7666
"PC_0,3_III_1",0.5405769619258362,0.3152231483343871,-0.002891276125377555,-1.2015505628685224,1.08411,1.08411,21.163408333333336,6.170084480567868,0.037167923356822626,-1.2210908288225328,32.0314,21.321599999999997,92.7666
"PC_0,3_III_1",0.546244714895673,0.31847657082041014,-0.0030773130181321585,-1.2016807829235896,1.09545,1.09545,21.278457216494846,6.240980455412808,0.0393545445494957,-1.2170308068054518,32.7793,22.069499999999998,92.7666
"PC_0,3_III_1",0.5519079729069416,0.3217228709998077,-0.003326162136099326,-1.2018873209762957,1.10611,1.10611,21.394028775510208,6.312626096962307,0.04175907021588846,-1.212957380952235,32.2975,21.587699999999998,92.7666
"PC_0,3_III_1",0.557567690352326,0.3249638366888905,-0.003614257908341029,-1.2021330987738785,1.1174,1.1174,21.510314545454545,6.385481687708074,0.044761060998991936,-1.207979653084577,33.0131,22.3033,92.7666
"PC_0,3_III_1",0.5632274134488028,0.32820559160465823,-0.003876273499046863,-1.2023300297434647,1.12842,1.12842,21.6236159,6.45282244102785,0.04451647470480472,-1.2083395723385686,32.9635,22.253700000000002,92.7666
"PC_0,3_III_1",0.568883983612676,0.3314427183243313,-0.004168976081116448,-1.2025562773418506,1.13942,1.13942,21.73669217821782,6.519691281223829,0.04400067457447852,-1.2091221224182893,33.2228,22.512999999999998,92.7666
"PC_0,3_III_1",0.5745394053419635,0.33467875224906046,-0.004453740008500632,-1.202757230500507,1.15112,1.15112,21.84842529411765,6.5842136490396195,0.04233659592726715,-1.2114417623544749,33.1876,22.477800000000002,92.7666
"PC_0,3_III_1",0.5801973819891288,0.3379199706045981,-0.004669222454891705,-1.2028550462886556,1.16246,1.16246,21.965394368932042,6.657960118154377,0.04554624748263884,-1.2063214703685892,33.5445,22.834699999999998,92.7666
"PC_0,3_III_1",0.5858596667776949,0.3411692908359632,-0.004790201995924044,-1.2028205846641444,1.17411,1.17411,22.083453846153848,6.733448770917641,0.04943320776173846,-1.200465274409964,34.2755,23.5657,92.7666
"PC_0,3_III_1",0.5915265651893359,0.3444270855498248,-0.004818788933836465,-1.2026635141302313,1.18641,1.18641,22.197040857142856,6.800807167335395,0.048916291339821616,-1.2015910142213502,34.0521,23.3423,92.7666
"PC_0,3_III_1",0.5972022296686817,0.3477003058709466,-0.004692779578990946,-1.2023069044035817,1.19874,1.19874,22.3163320754717,6.878264264795586,0.053560676611878535,-1.1947280723738438,35.0153,24.305500000000002,92.7666
"PC_0,3_III_1",0.6028846574287876,0.35098521116320414,-0.0044588168445789935,-1.2018251686295056,1.21012,1.21012,22.434269813084114,6.952977164377734,0.056430988772458515,-1.1911329365618744,35.0068,24.296999999999997,92.7666
"PC_0,3_III_1",0.6085623365266691,0.3542618478293415,-0.004315902152704331,-1.2014928095465542,1.2211,1.2211,22.550461666666667,7.0243817833217115,0.05745700045162551,-1.1905575658738559,35.0839,24.3741,92.7666
"PC_0,3_III_1",0.6142380398612868,0.3575351441254558,-0.004210926247609864,-1.2012291134986193,1.23246,1.23246,22.66838128440367,7.098780635334029,0.059912718357009176,-1.1877290744804128,35.5562,24.846399999999996,92.7666
"PC_0,3_III_1",0.6199140849534569,0.3608091059916563,-0.0041042352482328764,-1.200977961574087,1.24376,1.24376,22.78926572727273,7.1783719711185,0.06480450376454111,-1.1811191068192761,35.5106,24.800799999999995,92.7666
"PC_0,3_III_1",0.6255900481520745,0.3640830210051969,-0.0040021311421774034,-1.2007459456616707,1.25507,1.25507,22.905985585585587,7.250235429448139,0.06565001387572558,-1.181109356250014,36.2252,25.5154,92.7666
"PC_0,3_III_1",0.6312682173650024,0.36736081183119845,-0.0038679817904128553,-1.200482674265376,1.26675,1.26675,23.024022857142857,7.324241823140339,0.06736232379891394,-1.179926298457246,36.128,25.4182,92.7666
"PC_0,3_III_1",0.6369454012821263,0.3706369009944182,-0.003755748194277653,-1.2002636564183569,1.27745,1.27745,23.1414107079646,7.396920288238775,0.06832335372182996,-1.1799591404172076,36.4597,25.749899999999997,92.7666
"PC_0,3_III_1",0.6426201960077217,0.37390893718063845,-0.003685083826600519,-1.2001118519583662,1.28878,1.28878,23.260508596491228,7.472526521787648,0.07057544020186288,-1.1779762569192087,36.7681,26.058299999999996,92.7666
"PC_0,3_III_1",0.6482929508250459,0.37717759925248395,-0.0036471935897076837,-1.2000114524856333,1.30013,1.30013,23.37928947826087,7.547366948235426,0.07231088081231542,-1.1769014246692038,36.6956,25.985799999999998,92.7666
"PC_0,3_III_1",0.6539683133179334,0.3804508934524081,-0.0035687920559719444,-1.1998619606680878,1.31176,1.31176,23.499019051724137,7.623828035487999,0.07474840599979761,-1.1745982699446005,36.66,25.950199999999995,92.7666
"PC_0,3_III_1",0.6596438918365835,0.3837246547162476,-0.0034889707339700094,-1.1997177330439195,1.32308,1.32308,23.616181367521367,7.695478513809557,0.07483722113358916,-1.1760726097994234,37.6963,26.9865,92.7666
"PC_0,3_III_1",0.6653243588549175,0.38700690789629955,-0.0033368152868586093,-1.199482326676105,1.3354,1.3354,23.733806186440678,7.767778047052151,0.07512295969201331,-1.1772960478891858,37.2996,26.589799999999997,92.7666
"PC_0,3_III_1",0.6710045070998342,0.39028851716713214,-0.0031974494215379536,-1.199277032552443,1.34613,1.34613,23.851593529411765,7.840263101066484,0.07546094155602541,-1.178351271480071,37.9346,27.224800000000002,92.7666
"PC_0,3_III_1",0.6766876112073357,0.3935751733124302,-0.0030198248047518866,-1.1990293305737032,1.35812,1.35812,23.972987749999998,7.91912730215045,0.07858627614889718,-1.1749466280349123,38.7841,28.0743,92.7666
"PC_0,3_III_1",0.6823729945857874,0.39686560500589246,-0.002817615471473778,-1.1987606989872603,1.36977,1.36977,24.09208429752066,7.993633056283766,0.07961323112368043,-1.1749786375242919,38.6979,27.988099999999996,92.7666
"PC_0,3_III_1",0.6880590110236087,0.4001569386368173,-0.002616592324793141,-1.1985063928150632,1.38141,1.38141,24.214298934426232,8.073598226681876,0.08291915140581795,-1.1714177950274305,38.9953,28.2855,92.7666
