ID,Deformation(mm)_mean,Deformation(mm)_std,Deformation(mm)_skew,Deformation(mm)_kurt,Deformation(mm)_last,Deformation(mm)_diff,Force applied (N)_mean,Force applied (N)_std,Force applied (N)_skew,Force applied (N)_kurt,Force applied (N)_last,Force applied (N)_diff,label
"PETG_0,1_III_4",0.14691620873590755,0.089171225838389,0.0105492405331373,-1.206819548083277,0.301031,0.301031,13.638657037037039,1.9530228311618671,0.03597866707851115,-1.0636275818880387,17.0386,6.453799999999999,81.8178
"PETG_0,1_III_4",0.1526472298524823,0.09250335552710127,0.01035481755765038,-1.2063996990776455,0.312681,0.312681,13.760930357142858,2.0208299115031125,0.025109299014630673,-1.0991948641697349,17.1942,6.609399999999999,81.8178
"PETG_0,1_III_4",0.15837331158170706,0.09582464977930984,0.00977336587614336,-1.2065810047304513,0.323691,0.323691,13.881528965517242,2.0863835595679916,0.013563486006099496,-1.1269799330893286,17.3563,6.771500000000001,81.8178
"PETG_0,1_III_4",0.16409157786231685,0.09913168746322339,0.008820530515468716,-1.2071487398454457,0.335339,0.335339,14.004489999999999,2.156273464431488,0.01043563006222222,-1.139819462843977,17.8311,7.2463,81.8178
"PETG_0,1_III_4",0.16982074954417758,0.10245641524593462,0.00855739965058453,-1.2067473648058293,0.346989,0.346989,14.119306774193548,2.2127877622791736,-0.01129877256216917,-1.1721308820046732,17.6663,7.0815,81.8178
"PETG_0,1_III_4",0.17555439799592198,0.10578721543513245,0.008501756924699502,-1.2061363604630628,0.358671,0.358671,14.230595625000001,2.2646718298345134,-0.035405256368017377,-1.200163707695846,17.9267,7.341900000000001,81.8178
"PETG_0,1_III_4",0.18127160714756071,0.10908800934795475,0.007499958795980941,-1.2069130704256348,0.369024,0.369024,14.343613333333332,2.3201295976545935,-0.05188200053938129,-1.2163679431610057,17.8782,7.2934,81.8178
"PETG_0,1_III_4",0.18697500693733834,0.1123656291481574,0.005972693683610915,-1.2082277203491822,0.380034,0.380034,14.45648382352941,2.3768112102452688,-0.06244406607405578,-1.2198565570307762,18.4189,7.834100000000001,81.8178
"PETG_0,1_III_4",0.19267093816770012,0.11563219239083027,0.004374730598642302,-1.2093931211741327,0.391354,0.391354,14.570030000000001,2.4346457306196814,-0.07146452942854543,-1.2239584784072413,18.7287,8.1439,81.8178
"PETG_0,1_III_4",0.19836565377415288,0.11889844107750218,0.0030014554071167384,-1.2100944279812518,0.402667,0.402667,14.679272222222224,2.4863372045692294,-0.08651366292440624,-1.2329309678930551,18.7125,8.127699999999999,81.8178
"PETG_0,1_III_4",0.2040583442126893,0.12216313723976957,0.0017954374024366877,-1.210456694644953,0.414333,0.414333,14.79058081081081,2.5421783409119927,-0.09419443988060057,-1.2322754235733535,19.1879,8.6031,81.8178
"PETG_0,1_III_4",0.20975395883867115,0.12543431612782927,0.0009252236308486962,-1.2103483400982267,0.425325,0.425325,14.907994210526317,2.6086306243443484,-0.08695025796720607,-1.2142953974323032,19.2308,8.645999999999999,81.8178
"PETG_0,1_III_4",0.21543765476588478,0.12868675664234858,-0.00029597329575999353,-1.2107028668250734,0.436359,0.436359,15.01891282051282,2.664497617828475,-0.09395392065455445,-1.215677310694465,19.3184,8.733600000000001,81.8178
"PETG_0,1_III_4",0.2211115233967376,0.13192475010892454,-0.0017048137402331603,-1.2112506393081255,0.447368,0.447368,15.136741000000002,2.7324825706151885,-0.0843335590873512,-1.1964113070536995,20.2929,9.7081,81.8178
"PETG_0,1_III_4",0.22678612282608543,0.13516691315539422,-0.0028030829212218568,-1.2112971349904225,0.459354,0.459354,15.248153658536586,2.7897972911609505,-0.08904514149243775,-1.197236546428975,20.0679,9.483100000000002,81.8178
"PETG_0,1_III_4",0.2324749865683215,0.13843555948761263,-0.003114997953306018,-1.2103168046198371,0.471011,0.471011,15.35862523809524,2.8458673745853056,-0.09490699043223119,-1.1999875347997981,19.7938,9.209000000000001,81.8178
"PETG_0,1_III_4",0.23817456129929077,0.14172332130832943,-0.0029363069201259694,-1.2088371023403817,0.482662,0.482662,15.482468372093024,2.925213395427341,-0.07107221668234033,-1.1645242908391589,20.8391,10.254299999999999,81.8178
"PETG_0,1_III_4",0.24388340763339783,0.1450270333251444,-0.002407113450860548,-1.207087605554208,0.49467,0.49467,15.602188636363636,2.996740275313125,-0.06030813112475947,-1.1518583565614722,20.9259,10.341099999999999,81.8178
"PETG_0,1_III_4",0.24960126524154452,0.14834555797559018,-0.0016067021177698358,-1.20520283193837,0.506673,0.506673,15.726386444444445,3.07633946474256,-0.04021280216328539,-1.1259858050631268,21.3331,10.748300000000002,81.8178
"PETG_0,1_III_4",0.2553193029536849,0.15166312654192374,-0.0009313131630107931,-1.203732144510424,0.5177,0.5177,15.840963043478263,3.1385042201423405,-0.04321136627276036,-1.1351550017216478,21.039,10.454200000000002,81.8178
"PETG_0,1_III_4",0.26103582203977665,0.15497712115992493,-0.0004127165075692621,-1.2026447420786215,0.529027,0.529027,15.957302765957447,3.203811379805267,-0.04260802415094966,-1.1392760576844954,21.412,10.8272,81.8178
"PETG_0,1_III_4",0.2667506278306147,0.1582874430595551,-2.9843203082798135e-05,-1.201859287897127,0.54066,0.54066,16.070668333333334,3.264401202520943,-0.046565461986569724,-1.1476203621466214,21.7643,11.179499999999999,81.8178
"PETG_0,1_III_4",0.2724738844055001,0.16161144713890116,0.0005894879127273304,-1.2008577455038818,0.552335,0.552335,16.188603673469384,3.3328836521302065,-0.04211008102704012,-1.1452813846457714,21.8736,11.2888,81.8178
"PETG_0,1_III_4",0.2781984167173901,0.16493642777043127,0.0011548743627828432,-1.2000451787000772,0.56368,0.56368,16.303257800000004,3.3957760458939124,-0.04378135769239336,-1.1507962410269523,21.7943,11.2095,81.8178
"PETG_0,1_III_4",0.28391786148763737,0.1682516079042746,0.0014603324963526787,-1.1996656517984987,0.575035,0.575035,16.419838627450982,3.4621761384613174,-0.041616452184385595,-1.1507911116901564,21.9516,11.3668,81.8178
"PETG_0,1_III_4",0.28963794684364436,0.17156707214717046,0.0017327647973852365,-1.1993768679494405,0.586372,0.586372,16.53140807692308,3.5202262708481284,-0.04763037256289973,-1.160537973874009,22.3673,11.7825,81.8178
"PETG_0,1_III_4",0.2953585704881038,0.17488280134515272,0.001981024123686257,-1.1991452164147214,0.598037,0.598037,16.650213396226416,3.5908129589011786,-0.04103239101425363,-1.1539232260808245,22.9332,12.3484,81.8178
"PETG_0,1_III_4",0.30108342288647233,0.17820499409285226,0.0023202209873353645,-1.1988204571973757,0.609653,0.609653,16.764108333333333,3.6529477838031053,-0.043090509945463776,-1.1588715906859086,23.1656,12.580800000000002,81.8178
"PETG_0,1_III_4",0.30681026065217276,0.18152964918867928,0.00266578959770154,-1.1985217569353348,0.621328,0.621328,16.883562727272725,3.7247911749600062,-0.03572785175903862,-1.151230972930357,23.5497,12.964900000000002,81.8178
"PETG_0,1_III_4",0.3125369113548126,0.18485297489606226,0.0029465073339089605,-1.1983429087925044,0.632352,0.632352,16.996281071428573,3.784971189620871,-0.03982572680340831,-1.15902527669389,23.2436,12.658800000000001,81.8178
"PETG_0,1_III_4",0.3182559181731492,0.18816235580045476,0.0029459383277057345,-1.198556343790199,0.643362,0.643362,17.108580877192985,3.8447457653090855,-0.043771564559299266,-1.1656908699797117,23.426,12.841199999999999,81.8178
"PETG_0,1_III_4",0.32396812648050877,0.19145978752015527,0.0027338954304743828,-1.1990263695173913,0.654708,0.654708,17.224819137931036,3.9113920516162244,-0.04134078512742815,-1.163981725759067,24.023,13.4382,81.8178
"PETG_0,1_III_4",0.3296860633198221,0.19476706994165444,0.0027111260669501814,-1.1991950911557887,0.666685,0.666685,17.34009779661017,3.976457988534417,-0.040429434167593765,-1.1642727873742873,24.2737,13.688900000000002,81.8178
"PETG_0,1_III_4",0.3354084655978251,0.1980816357091471,0.002809704774306335,-1.199188941755378,0.678317,0.678317,17.451909,4.035824069023886,-0.044256329127043324,-1.1701262224455566,23.595,13.0102,81.8178
"PETG_0,1_III_4",0.34112834157163124,0.2013913490580108,0.0028144391183584313,-1.1993092436793298,0.689647,0.689647,17.562000327868848,4.0927417243938455,-0.04943723487884514,-1.1764905476460832,24.368,13.783199999999999,81.8178
"PETG_0,1_III_4",0.3468451167075727,0.2046953830111618,0.0027215270983739544,-1.1995504746276304,0.700353,0.700353,17.67202983870968,4.149791563634523,-0.05414750194654008,-1.1819157556575914,24.448,13.8632,81.8178
"PETG_0,1_III_4",0.3525584751725318,0.20799346484810544,0.0025398121377804106,-1.199884548406814,0.71169,0.71169,17.777473015873017,4.199742339352446,-0.06375265041716811,-1.191910254289769,24.3101,13.725299999999999,81.8178
"PETG_0,1_III_4",0.35826323962296097,0.21127685650876857,0.0021371276921899602,-1.200485275161635,0.722364,0.722364,17.886984375,4.256693109105658,-0.0673889633013089,-1.1946841659276952,24.8715,14.286700000000002,81.8178
"PETG_0,1_III_4",0.36396062055183853,0.21454823445855378,0.0015840383790318537,-1.2012245638576688,0.734013,0.734013,17.99392630769231,4.309758425810498,-0.07357871000853533,-1.199900579027818,25.0062,14.4214,81.8178
"PETG_0,1_III_4",0.3696647141798409,0.2178318467256545,0.0012657892902232118,-1.2015885344826633,0.745661,0.745661,18.09655,4.356422062798929,-0.08369002783284052,-1.2082230095262068,25.0532,14.4684,81.8178
"PETG_0,1_III_4",0.3753681229234254,0.2211147036889976,0.0009620697230992918,-1.2019025394497271,0.756991,0.756991,18.20257671641791,4.408863776475392,-0.08911752896873945,-1.2113427671873347,25.2872,14.702399999999999,81.8178
"PETG_0,1_III_4",0.38106856082161034,0.22439288830183857,0.0006122363322240571,-1.2022535332115432,0.768017,0.768017,18.310436470588236,4.46469666603442,-0.0914963686996572,-1.2106194313797487,25.6591,15.0743,81.8178
"PETG_0,1_III_4",0.3867630353024566,0.22766149029973248,0.00015082200279196886,-1.2027211599701115,0.779027,0.779027,18.417896231884058,4.520105335860183,-0.09399394541860526,-1.210131027977844,25.8516,15.266800000000002,81.8178
"PETG_0,1_III_4",0.39245878622670727,0.2309331161805936,-0.0002274164076567459,-1.2030370164167454,0.790707,0.790707,18.52467442857143,4.574625785765286,-0.09695645505100671,-1.210282372227071,26.2121,15.6273,81.8178
"PETG_0,1_III_4",0.39815734416717613,0.23421024736719773,-0.000495121846780477,-1.2031790984083108,0.802678,0.802678,18.63840056338028,4.640987608613075,-0.09076476472331493,-1.199485490350402,26.6269,16.042099999999998,81.8178
"PETG_0,1_III_4",0.4038704421648542,0.23751276078599695,-0.0003801024720896977,-1.2027981689889753,0.814686,0.814686,18.75003111111111,4.703832393749626,-0.08759000848782912,-1.1931915346231154,27.1853,16.600500000000004,81.8178
"PETG_0,1_III_4",0.409588097751637,0.24082285577108956,-0.0001689627660353419,-1.202321833652369,0.826319,0.826319,18.85956684931507,4.763207121744068,-0.08718507284566412,-1.1908473600331395,26.66,16.075200000000002,81.8178
"PETG_0,1_III_4",0.4152982829171555,0.2441197798866146,-0.00015762727327457457,-1.2021525662379469,0.837033,0.837033,18.97012216216216,4.824471764593158,-0.08534232344602273,-1.1868724485375464,27.2603,16.6755,81.8178
"PETG_0,1_III_4",0.4210070044782601,0.24741422156335188,-0.00018023560672827396,-1.2020403994921758,0.848372,0.848372,19.082271866666666,4.88846423870039,-0.08169380380176333,-1.1811701333804467,27.6048,17.020000000000003,81.8178
"PETG_0,1_III_4",0.42671090836670406,0.25070046812205415,-0.000311849554089757,-1.2020835845174178,0.859381,0.859381,19.19447092105263,4.952562212209635,-0.0782026770940591,-1.1761442288633683,27.5891,17.0043,81.8178
"PETG_0,1_III_4",0.43241195890739614,0.2539821251370731,-0.0004937358674824031,-1.2021894688774646,0.871022,0.871022,19.30795688311688,5.018928887330833,-0.0732369397305809,-1.1695175678927925,27.6038,17.019,81.8178
"PETG_0,1_III_4",0.43811727738294237,0.2572714647677198,-0.0005605515546335276,-1.2021329766243327,0.882662,0.882662,19.418930384615386,5.080942606539636,-0.07170663396964498,-1.1678398916242685,28.2783,17.6935,81.8178
"PETG_0,1_III_4",0.44382245361860123,0.26056072902034927,-0.000623220436352304,-1.202075453862486,0.89432,0.89432,19.53153265822785,5.145816254311841,-0.0682530996416883,-1.163866817519344,28.3352,17.7504,81.8178
"PETG_0,1_III_4",0.4495277691983688,0.26385037823742663,-0.0006766638162244007,-1.2020111894493042,0.905033,0.905033,19.644881125,5.211948127090348,-0.06417724374237549,-1.1594798907847792,28.481,17.8962,81.8178
"PETG_0,1_III_4",0.45523219797369757,0.267138684483121,-0.0007424543973565731,-1.2019672654330948,0.916699,0.916699,19.753635432098765,5.270388537323874,-0.06532268624137495,-1.1615396862079101,28.7001,18.115299999999998,81.8178
"PETG_0,1_III_4",0.46093584921792075,0.270425843173845,-0.0008175871911251786,-1.2019392015630757,0.928021,0.928021,19.864574512195123,5.332568719613318,-0.06404074254098543,-1.1607700818302953,28.9332,18.348399999999998,81.8178
"PETG_0,1_III_4",0.4666412606731265,0.27371625806603644,-0.0008458228950089455,-1.2018484508422254,0.940006,0.940006,19.97722578313253,5.397708127940688,-0.06090211812915943,-1.1578127060472212,29.0924,18.507600000000004,81.8178
"PETG_0,1_III_4",0.472348269474637,0.27700951107838057,-0.0008375129848903838,-1.2017162670858577,0.951319,0.951319,20.085954285714287,5.456307295623335,-0.062001420645206376,-1.1599959111767562,29.3331,18.7483,81.8178
"PETG_0,1_III_4",0.47806011924552355,0.28031112817687626,-0.0007277996359197309,-1.201456274829536,0.962992,0.962992,20.19650611764706,5.518044493682677,-0.0611232949634582,-1.1598407383252978,29.7127,19.127900000000004,81.8178
"PETG_0,1_III_4",0.4837732201845291,0.2836147549212344,-0.000601128655290813,-1.201191201282067,0.974674,0.974674,20.307270697674415,5.580221862570363,-0.059986233515334636,-1.1593638111830877,30.0336,19.4488,81.8178
"PETG_0,1_III_4",0.4894810659295345,0.28690915797482724,-0.0005927898805091083,-1.201105257744539,0.985027,0.985027,20.417153793103445,5.640950922292523,-0.059808909732006726,-1.160143507496962,29.9546,19.369799999999998,81.8178
"PETG_0,1_III_4",0.4951843117712444,0.29019575382411134,-0.0006750522662244476,-1.2011449075962735,0.996678,0.996678,20.532565,5.711321317552925,-0.053498797718673316,-1.1528672240662097,30.8194,20.2346,81.8178
"PETG_0,1_III_4",0.5008880869198821,0.2934834611277744,-0.0007387700449437778,-1.2011571296318946,1.00801,1.00801,20.648323033707864,5.78213443833976,-0.04736059772959426,-1.146412550049923,30.9624,20.3776,81.8178
"PETG_0,1_III_4",0.5065911081763278,0.2967700470097237,-0.0008109806887728404,-1.201180339361946,1.01932,1.01932,20.764929444444444,5.854376815660558,-0.04062920068320792,-1.1393707733844916,31.8237,21.2389,81.8178
"PETG_0,1_III_4",0.5122937113831814,0.3000561300365593,-0.0008834992752707058,-1.2012017490343496,1.03067,1.03067,20.887390879120883,5.937030980363662,-0.027564690883202028,-1.123406349340809,32.1098,21.525,81.8178
"PETG_0,1_III_4",0.5179968993029294,0.3033434072087775,-0.0009379067000650647,-1.201198017647337,1.04235,1.04235,21.005052173913043,6.010515875896364,-0.0213882494173054,-1.1187783599833765,31.913,21.328200000000002,81.8178
"PETG_0,1_III_4",0.5236972552244032,0.3066259947589513,-0.0010406475321182622,-1.201260074410482,1.05304,1.05304,21.12599322580645,6.08974683371289,-0.01202031309936974,-1.1097090767414854,31.9601,21.375300000000003,81.8178
"PETG_0,1_III_4",0.52939375250925,0.3099022604329586,-0.0012053387954869361,-1.2014006304618143,1.06436,1.06436,21.24556106382979,6.166182134335356,-0.005022070056760114,-1.1046295287441603,32.7811,22.1963,81.8178
"PETG_0,1_III_4",0.5350932814302053,0.31318414092081026,-0.0012979436884922458,-1.2014344375217108,1.07634,1.07634,21.364653368421056,6.2414714142807455,0.0007619775461683404,-1.101700035907678,32.3319,21.747099999999996,81.8178
"PETG_0,1_III_4",0.5407967472486407,0.3164730138361735,-0.0013098568197655123,-1.201358795212343,1.08799,1.08799,21.478988854166666,6.308187105226602,0.0013196426410266395,-1.1059912077325258,32.58,21.995199999999997,81.8178
"PETG_0,1_III_4",0.5465042343904073,0.3197689108818131,-0.001245701017160682,-1.2011850263380113,1.09966,1.09966,21.596661855670103,6.3807087479834905,0.005041028055285423,-1.1058391045502327,33.0899,22.5051,81.8178
"PETG_0,1_III_4",0.552211854447648,0.323065028754824,-0.0011822669332230919,-1.201022066169489,1.11133,1.11133,21.715701938775513,6.455527739430131,0.009823907431364203,-1.104162267746259,33.2171,22.6323,81.8178
"PETG_0,1_III_4",0.5579221185441364,0.32636565322225536,-0.001075229825381644,-1.2008101829205773,1.12303,1.12303,21.832186464646465,6.525629330811958,0.011701405669921084,-1.106597076629774,33.4682,22.8834,81.8178
"PETG_0,1_III_4",0.5636348773586951,0.32967044036525844,-0.0009311809021767013,-1.20056102744997,1.13469,1.13469,21.949029200000002,6.596278360572538,0.013757124571462083,-1.1086251830297988,33.3259,22.741099999999996,81.8178
"PETG_0,1_III_4",0.5693521062957376,0.3329827169885539,-0.0007183759514398821,-1.2002331305579101,1.14632,1.14632,22.065612574257425,6.666407016616192,0.015440414436445246,-1.1109577095788934,33.2999,22.7151,81.8178
"PETG_0,1_III_4",0.5750757130967599,0.3363056354145469,-0.0004092737632855906,-1.199792925957274,1.15834,1.15834,22.179355,6.731527530806247,0.014467208098261693,-1.1166236805601129,34.0908,23.506,81.8178
"PETG_0,1_III_4",0.5808024634550437,0.3396334154013053,-6.907398839333748e-05,-1.1993360661144976,1.17002,1.17002,22.29635825242718,6.802287121967436,0.01635736617280821,-1.1182811905956664,34.4932,23.9084,81.8178
"PETG_0,1_III_4",0.586526689767976,0.34295623347006576,0.0002022641180379313,-1.1989987383552727,1.18136,1.18136,22.412813269230767,6.871993565128629,0.017595376109574366,-1.1207178910486513,34.8019,24.217100000000002,81.8178
"PETG_0,1_III_4",0.5922515212939953,0.3462795800622433,0.00046342109161936465,-1.1986941817007999,1.1927,1.1927,22.533335714285716,6.94885895083086,0.02245376489334831,-1.117852561400896,35.0971,24.512299999999996,81.8178
"PETG_0,1_III_4",0.5979736201497123,0.3495977096048783,0.0006587491244029502,-1.198496130512743,1.20402,1.20402,22.65367,7.025185902904915,0.026740007169367024,-1.115922853361359,35.64,25.0552,81.8178
"PETG_0,1_III_4",0.603701240522145,0.35292496050799343,0.0009318796360336666,-1.1982021272792531,1.21631,1.21631,22.76987719626168,7.093985699489982,0.026985355997313994,-1.1198191770790973,35.205,24.620199999999997,81.8178
"PETG_0,1_III_4",0.6094301827395325,0.3562538923036886,0.0012052801030400285,-1.1979248983882318,1.22765,1.22765,22.888067314814812,7.166203455301617,0.028851507294933482,-1.121302833239501,35.3282,24.7434,81.8178
"PETG_0,1_III_4",0.6151540342740321,0.35957345968623244,0.0013740692911498819,-1.1978055537783523,1.23802,1.23802,23.008003486238533,7.241450869611301,0.03212576739123044,-1.1205932924773678,36.3685,25.783699999999996,81.8178
"PETG_0,1_III_4",0.6208709612351773,0.36288072225395246,0.0014177972801677566,-1.1978618876856078,1.24901,1.24901,23.126225636363635,7.313463825601844,0.03361153674050426,-1.1225035378689903,36.2778,25.692999999999998,81.8178
"PETG_0,1_III_4",0.6265868534763018,0.36618604942559846,0.0014411175275630982,-1.1979420427377157,1.26069,1.26069,23.245919549549548,7.387957688708055,0.03616274968589249,-1.122833739500607,36.316,25.7312,81.8178
"PETG_0,1_III_4",0.6323062565702634,0.36949727502647356,0.0015172380802329368,-1.1979462788495459,1.27269,1.27269,23.36484589285714,7.460956190047849,0.03786511239591743,-1.1243092105442472,36.6421,26.057299999999998,81.8178
"PETG_0,1_III_4",0.6380345109368983,0.37282348851236724,0.001726188292068509,-1.197769765715317,1.28467,1.28467,23.481272477876104,7.5294343219353745,0.03737904908207133,-1.1287545215044879,36.4724,25.8876,81.8178
"PETG_0,1_III_4",0.6437630941742939,0.37614975248847393,0.0019238938493932446,-1.1976182707254328,1.29599,1.29599,23.59575973684211,7.594566897061592,0.03547034868412754,-1.134767740030444,36.3539,25.7691,81.8178
"PETG_0,1_III_4",0.6494878150945174,0.3794688696067715,0.002046341493956468,-1.1975771651019729,1.30704,1.30704,23.71098834782609,7.660981181471341,0.034185910322676406,-1.139693253830875,36.8179,26.2331,81.8178
"PETG_0,1_III_4",0.6552142563437027,0.38279059848494484,0.002185426999775464,-1.1975150781282946,1.3187,1.3187,23.828114741379313,7.730715230690561,0.03442873693238458,-1.1422638753365315,37.4831,26.8983,81.8178
"PETG_0,1_III_4",0.6609395020159787,0.38610987511437733,0.0022952071736176737,-1.1974957990756545,1.33004,1.33004,23.945602393162392,7.8010117383347595,0.034883267477617184,-1.1444327964528365,37.8504,27.2656,81.8178
"PETG_0,1_III_4",0.6666672943717755,0.38943319524696063,0.0024344588471430185,-1.1974369782673357,1.34202,1.34202,24.059949491525426,7.865817847979916,0.032966549275560295,-1.1496630077634897,37.5221,26.9373,81.8178
"PETG_0,1_III_4",0.6723966784526848,0.39275883354646807,0.0025860690586890092,-1.1973645846533403,1.35366,1.35366,24.174310252100845,7.930673817082923,0.03115171902386259,-1.1545072367290143,38.0523,27.4675,81.8178
"PETG_0,1_III_4",0.6781288144655793,0.39608877901319234,0.002766833138046716,-1.1972555572608305,1.36564,1.36564,24.288993833333333,7.996120371089518,0.02966734963715068,-1.1586659942038091,37.9536,27.3688,81.8178
"PETG_0,1_III_4",0.6838620391394175,0.39942007567295096,0.0029492434982102854,-1.1971501570302072,1.37702,1.37702,24.403898099173553,8.061944696298472,0.028385275769507386,-1.1623901076328405,38.2048,27.619999999999997,81.8178
