ID,Deformation(mm)_mean,Deformation(mm)_std,Deformation(mm)_skew,Deformation(mm)_kurt,Deformation(mm)_last,Deformation(mm)_diff,Force applied (N)_mean,Force applied (N)_std,Force applied (N)_skew,Force applied (N)_kurt,Force applied (N)_last,Force applied (N)_diff,label
"PLA_0,3_II_4",0.4177506725227334,0.24509650236310712,0.0035480063740065413,-1.199779367656831,0.841563,0.841563,22.70306946666667,6.7504212972802975,0.054414911579787666,-1.2468136416409636,34.4181,22.883500000000005,100.146
"PLA_0,3_II_4",0.42341396893690786,0.24837393643463165,0.003523446072920926,-1.1998883669975415,0.853228,0.853228,22.85909302631579,6.840773095945722,0.05180461682872775,-1.2482375055206298,34.7821,23.247500000000002,100.146
"PLA_0,3_II_4",0.42907807843123374,0.2516524374702262,0.003512009687998481,-1.19997291630882,0.864548,0.864548,23.016324675324675,6.933195337589248,0.05033790066359412,-1.2479105190145832,35.0099,23.475300000000004,100.146
"PLA_0,3_II_4",0.4347419594769872,0.25493024197993414,0.003490277488530607,-1.20006416558434,0.876173,0.876173,23.174403076923078,7.027023572603578,0.049616832261881,-1.2465157928273523,35.6748,24.1402,100.146
"PLA_0,3_II_4",0.44040837138234185,0.2582121140100441,0.0035218573748482837,-1.2000755243644092,0.887846,0.887846,23.334572151898733,7.124402256370681,0.05059835421801602,-1.2426749223057407,35.7146,24.18,100.146
"PLA_0,3_II_4",0.4460752467400625,0.2614943508204951,0.003552529483965342,-1.2000896020153853,0.898552,0.898552,23.49315275,7.218818484621276,0.05008534577853727,-1.2413656030287932,35.8421,24.307500000000005,100.146
"PLA_0,3_II_4",0.45174404492845677,0.2647795368299464,0.0036175325546151968,-1.20005425039482,0.91021,0.91021,23.652238888888885,7.314014973923015,0.04994353490098492,-1.2395927113905407,36.6145,25.079900000000002,100.146
"PLA_0,3_II_4",0.45741252364884144,0.26806371425549336,0.0036626789427452043,-1.2000488344413027,0.921893,0.921893,23.8146843902439,7.415032720498029,0.05250435029604322,-1.2337456288261885,37.4459,25.911300000000004,100.146
"PLA_0,3_II_4",0.46308448721933737,0.27135346332149085,0.003772266585999309,-1.199956352979368,0.93355,0.93355,23.979710843373493,7.5203759306188696,0.05684786539286126,-1.2254863825430908,37.3479,25.813300000000005,100.146
"PLA_0,3_II_4",0.46876075999053574,0.2746500539072471,0.003956046687808693,-1.1997708992164207,0.944855,0.944855,24.14468869047619,7.625233480640574,0.060572022734549834,-1.2188085459312088,38.1131,26.578500000000005,100.146
"PLA_0,3_II_4",0.4744363463435883,0.2779448157563876,0.004103368619540802,-1.1996458393684981,0.956511,0.956511,24.310434705882354,7.731094730697145,0.06441324160552794,-1.2124125906926666,38.0309,26.496300000000005,100.146
"PLA_0,3_II_4",0.4801118655721512,0.28123880243793636,0.004228158748099502,-1.199561555027899,0.967555,0.967555,24.474043255813953,7.832796020221738,0.06609989727061233,-1.2097595651874802,37.9543,26.419700000000006,100.146
"PLA_0,3_II_4",0.48578813953109196,0.2845335206203185,0.004351659910215277,-1.1994832206828916,0.979228,0.979228,24.636809195402297,7.932800372876576,0.06693900710279453,-1.2084840076911474,39.2232,27.6886,100.146
"PLA_0,3_II_4",0.49146666521823856,0.2878315051325399,0.00450303126603372,-1.1993725382571867,0.990572,0.990572,24.797389318181818,8.02870046697443,0.0659139816864169,-1.2101842007822365,38.5408,27.0062,100.146
"PLA_0,3_II_4",0.4971473420135394,0.2911325239017721,0.004677339116332799,-1.1992382539312394,1.00221,1.00221,24.95673820224719,8.12233965461342,0.06399527962672094,-1.2131027950864464,38.7328,27.1982,100.146
"PLA_0,3_II_4",0.5028322826578333,0.2944401890777281,0.004915207593465696,-1.1990250403281726,1.01418,1.01418,25.11342255555555,8.211517136633113,0.060558923397042906,-1.2177018977899816,39.5014,27.9668,100.146
"PLA_0,3_II_4",0.5085236861451099,0.29775813045794625,0.005252618299966462,-1.1986900181526245,1.02618,1.02618,25.27642879120879,8.311556362419905,0.061510887291303905,-1.2158688245326417,40.2189,28.6843,100.146
"PLA_0,3_II_4",0.5142151678174457,0.3010751366263738,0.0055545913551249245,-1.1984257711483253,1.03723,1.03723,25.437743152173912,8.408399694265057,0.061060121906246566,-1.216305187391515,40.4343,28.899700000000003,100.146
"PLA_0,3_II_4",0.5199061875183333,0.30439033908807217,0.005814360887999965,-1.1982359370516422,1.04822,1.04822,25.601873763440857,8.51013090131418,0.06260361150316285,-1.2136060360349035,41.2431,29.7085,100.146
"PLA_0,3_II_4",0.525590802544734,0.3076935812402541,0.005922853116559665,-1.1982638394672231,1.05922,1.05922,25.764929468085107,8.609700725188398,0.0631270693564893,-1.2126850517821834,41.0847,29.5501,100.146
"PLA_0,3_II_4",0.5312748467284737,0.310995187264041,0.006004412000772687,-1.1983258384971334,1.07054,1.07054,25.92772505263158,8.708614710088572,0.06331274132862336,-1.2123653371689125,41.1901,29.655500000000004,100.146
"PLA_0,3_II_4",0.5369603691583855,0.31429872661258196,0.006099521240929381,-1.1983649316529261,1.08251,1.08251,26.090929270833332,8.808090311953682,0.06367275551217574,-1.211800473392866,41.9005,30.365900000000003,100.146
"PLA_0,3_II_4",0.5426468292701546,0.3176032057232454,0.0061957550452928275,-1.1984011418392135,1.09351,1.09351,26.253215051546395,8.905778975439546,0.06329754221363029,-1.2123833250743188,42.0082,30.473600000000005,100.146
"PLA_0,3_II_4",0.5483291065225,0.3208998376305598,0.006200503694145549,-1.1985595233091662,1.10456,1.10456,26.415679489795917,9.00367000846804,0.06300398369133359,-1.2127887107849,41.8431,30.308500000000002,100.146
"PLA_0,3_II_4",0.5540107822141919,0.32419494656119924,0.006186359914725632,-1.198734379584929,1.11556,1.11556,26.576084646464643,9.097869619286236,0.06137059452169626,-1.215103602384215,42.8256,31.291000000000004,100.146
"PLA_0,3_II_4",0.55968528439205,0.3274772932905132,0.006038512583335673,-1.1990800713960608,1.12654,1.12654,26.739813700000003,9.197823839848814,0.061900211306123415,-1.2140933787734343,42.674,31.139400000000002,100.146
"PLA_0,3_II_4",0.5653584696950991,0.33075721488973037,0.005872489183567766,-1.1994294214863404,1.13819,1.13819,26.899300099009903,9.290201332269557,0.059644053892406824,-1.217267402377876,42.6991,31.164500000000004,100.146
"PLA_0,3_II_4",0.5710335925412255,0.3340403090884371,0.005745538368208285,-1.1997066531300173,1.14918,1.14918,27.059826274509803,9.384373625689236,0.05812741970253888,-1.219195460363816,43.3359,31.801300000000005,100.146
"PLA_0,3_II_4",0.5767130430990777,0.3373306738433385,0.005697357332082385,-1.1998600285871601,1.16118,1.16118,27.21791223300971,9.474321578192436,0.05523938275401996,-1.222937754433949,43.5592,32.0246,100.146
"PLA_0,3_II_4",0.5823922061462019,0.34062020144251176,0.005641121975031267,-1.2000163781212816,1.17223,1.17223,27.37995048076923,9.571119462949552,0.054835085810654285,-1.2229322460705772,44.1949,32.6603,100.146
"PLA_0,3_II_4",0.5880705184686189,0.34390796334092916,0.005568581001832463,-1.200186101463534,1.18388,1.18388,27.54198323809524,9.667838999559134,0.054424498765460724,-1.2229012257150098,44.3997,32.865100000000005,100.146
"PLA_0,3_II_4",0.5937499475396698,0.34719739836857505,0.005514842513240659,-1.200320065847763,1.19554,1.19554,27.703028679245282,9.762718306658906,0.05336555232434229,-1.223873518587805,44.7539,33.219300000000004,100.146
"PLA_0,3_II_4",0.59943215363743,0.35049130986193006,0.005505419066031331,-1.2003866356941684,1.20688,1.20688,27.86681953271028,9.862362206960048,0.053989660843189936,-1.2222676275911988,45.5807,34.0461,100.146
"PLA_0,3_II_4",0.6051184485111574,0.3537918853820988,0.005558680222021716,-1.2003641684304223,1.21884,1.21884,28.032080462962963,9.964436704640908,0.05538198658620217,-1.219602647123233,45.7046,34.17,100.146
"PLA_0,3_II_4",0.6108037838459174,0.35709032432312315,0.005586767330247675,-1.2003773151295205,1.22987,1.22987,28.19708504587156,10.065876533311982,0.056461118001561374,-1.2175451349203812,46.0591,34.5245,100.146
"PLA_0,3_II_4",0.6164914039927728,0.3603922644077455,0.005644663831737961,-1.200348850394516,1.24154,1.24154,28.36273709090909,10.168297870285842,0.05779669479627494,-1.2151872510683224,46.6171,35.0825,100.146
"PLA_0,3_II_4",0.6221784634162613,0.3636927352487675,0.0056836258616151675,-1.2003482408860633,1.25289,1.25289,28.527010000000004,10.268073509923513,0.05813786460940002,-1.214494426552848,46.966,35.431400000000004,100.146
"PLA_0,3_II_4",0.6278627985643302,0.36698806464049044,0.0056710710846633846,-1.2004178415653977,1.26388,1.26388,28.691982589285715,10.368948229323285,0.05880256974104642,-1.213345249293844,47.1771,35.642500000000005,100.146
"PLA_0,3_II_4",0.6335461189310178,0.370281308254996,0.005638554503035825,-1.2005103558129593,1.27553,1.27553,28.854584690265483,10.465518299549974,0.05802497949294963,-1.2143997995509388,47.3803,35.8457,100.146
"PLA_0,3_II_4",0.6392327143789913,0.3735798546917751,0.005653968578522415,-1.2005333874788444,1.28684,1.28684,29.016674649122802,10.56111164519616,0.05695338305303452,-1.2158503613078135,47.2702,35.735600000000005,100.146
"PLA_0,3_II_4",0.6449195516452609,0.37687843385286923,0.005667489905592538,-1.2005571489740596,1.29852,1.29852,29.18100530434783,10.660610007230554,0.05717859310423175,-1.2152554984537507,48.4593,36.9247,100.146
"PLA_0,3_II_4",0.650604831372457,0.3801739270598365,0.0056508030837355465,-1.2006213362799627,1.30987,1.30987,29.34767982758621,10.76413144015124,0.058659539750079,-1.212767767078989,48.7101,37.1755,100.146
"PLA_0,3_II_4",0.6562921576000428,0.38347261252842074,0.005661748195541892,-1.2006443633802077,1.32123,1.32123,29.512790683760684,10.864673254269691,0.059085099061401615,-1.2120418375880804,48.8991,37.3645,100.146
"PLA_0,3_II_4",0.6619836986373304,0.3867781838074705,0.0057313994008364325,-1.2005855175703881,1.33322,1.33322,29.680695254237285,10.970034367899842,0.06098700026716099,-1.2090778872439054,49.5422,38.007600000000004,100.146
"PLA_0,3_II_4",0.6676771381445797,0.3900865231846312,0.005819982135282192,-1.2005040002181635,1.34485,1.34485,29.846195630252105,11.070881642118247,0.061342590047156045,-1.208668359333683,49.3127,37.7781,100.146
"PLA_0,3_II_4",0.6733713953267083,0.39339573291699687,0.005909961324193692,-1.200424838942978,1.35587,1.35587,30.01446708333333,11.176523931586209,0.06314963196586121,-1.2060265927813527,50.0878,38.553200000000004,100.146
"PLA_0,3_II_4",0.6790652185058264,0.3967036522561758,0.0059826857894848375,-1.2003733784554074,1.3672,1.3672,30.182635867768592,11.281804989031693,0.06475489796464604,-1.2037646219846079,50.5745,39.0399,100.146
"PLA_0,3_II_4",0.6847563642557786,0.4000064684894772,0.0060070126084707754,-1.2003900854637246,1.37856,1.37856,30.350403032786883,11.38611639258655,0.06593281080158854,-1.2023255807300126,50.9796,39.445,100.146
"PLA_0,3_II_4",0.6904477108878456,0.40330921073012715,0.00602786137926593,-1.2004109147957476,1.38989,1.38989,30.518163414634145,11.49023613575269,0.06697778168700214,-1.2011423465521969,51.1291,39.594500000000004,100.146
"PLA_0,3_II_4",0.6961418422516532,0.40661634560429216,0.006083019092447057,-1.2003836785115811,1.40155,1.40155,30.683862822580647,11.590528982572295,0.06682328138891709,-1.2018343060612398,51.3156,39.781000000000006,100.146
"PLA_0,3_II_4",0.70183665951364,0.4099241963034664,0.006140026918855765,-1.2003550050601046,1.41318,1.41318,30.848516480000004,11.688856055779395,0.06608301546722509,-1.203385220997211,51.3087,39.774100000000004,100.146
"PLA_0,3_II_4",0.707533614596865,0.41323525545272777,0.00621926560751633,-1.200297219613176,1.42485,1.42485,31.013756031746027,11.788132463517275,0.06563201706004504,-1.2044341815150124,51.6036,40.069,100.146
"PLA_0,3_II_4",0.7132293499149999,0.41654368501822875,0.006271538324700339,-1.2002793940547494,1.43588,1.43588,31.17811503937008,11.885772073707235,0.06472365807646252,-1.2061136901388967,51.9822,40.4476,100.146
"PLA_0,3_II_4",0.7189250737437891,0.4198516342489474,0.0063160707834369325,-1.2002727050372424,1.44755,1.44755,31.339996328125,11.979063801454682,0.0626579904790822,-1.2093670930815053,52.2537,40.719100000000005,100.146
"PLA_0,3_II_4",0.7246222437147675,0.4231616174317426,0.00637334951195576,-1.2002489870497328,1.45889,1.45889,31.504968682170542,12.077754110830028,0.062162749669970735,-1.2101715940587854,52.8746,41.34,100.146
"PLA_0,3_II_4",0.7303147879938846,0.42646313288820015,0.006358459735636901,-1.2003258456052872,1.46922,1.46922,31.669332230769225,12.175257860721365,0.06132549837793583,-1.2114952607256888,52.8002,41.2656,100.146
"PLA_0,3_II_4",0.7360072247267557,0.4297641545811705,0.006339373070021059,-1.200403869094129,1.4815,1.4815,31.832575038167935,12.270770335138026,0.059984860119303506,-1.2134728048371166,53.2005,41.6659,100.146
