ID,Compression(%)_mean,Compression(%)_std,Compression(%)_skew,Compression(%)_kurt,Compression(%)_last,Compression(%)_diff,Deflection at standard load(%)_mean,Deflection at standard load(%)_std,Deflection at standard load(%)_skew,Deflection at standard load(%)_kurt,Deflection at standard load(%)_last,Deflection at standard load(%)_diff,Force applied (N)_mean,Force applied (N)_std,Force applied (N)_skew,Force applied (N)_kurt,Force applied (N)_last,Force applied (N)_diff,label
"PETG_0,3_III_1",0.7135710232260001,0.4088264389044582,-0.20930943526799448,-1.2150666881785723,1.35826,1.35826,0.7135710232260001,0.4088264389044582,-0.20930943526799448,-1.2150666881785723,1.35826,1.35826,478.372764,259.12585146917235,0.7149839834366468,-0.3374971618139817,1133.67,998.182,47.9423
"PETG_0,3_III_1",0.7264373561039215,0.41490896084807494,-0.21167669085135257,-1.2068752472570417,1.37807,1.37807,0.7264373561039215,0.41490896084807494,-0.21167669085135257,-1.2068752472570417,1.37807,1.37807,491.81798431372545,273.6573962704397,0.757750983452817,-0.2841946670631401,1186.61,1051.1219999999998,47.9423
"PETG_0,3_III_1",0.7392076761788462,0.42091134962388926,-0.21425369533824717,-1.1995323287053263,1.40032,1.40032,0.7392076761788462,0.42091134962388926,-0.21425369533824717,-1.1995323287053263,1.40032,1.40032,505.83790769230757,288.95435047083527,0.7961174131052227,-0.23886965153065232,1248.58,1113.0919999999999,47.9423
"PETG_0,3_III_1",0.7518700030433962,0.42681496823782317,-0.2171733995543436,-1.1930497747283684,1.41892,1.41892,0.7518700030433962,0.42681496823782317,-0.2171733995543436,-1.1930497747283684,1.41892,1.41892,520.4394377358491,305.00782248509176,0.8302183175844265,-0.20097692274622014,1307.67,1172.182,47.9423
"PETG_0,3_III_1",0.7644224103944444,0.4326177497693387,-0.22042017932825048,-1.1872932141504955,1.43754,1.43754,0.7644224103944444,0.4326177497693387,-0.22042017932825048,-1.1872932141504955,1.43754,1.43754,535.6599111111111,321.8860108048938,0.8611575391288682,-0.16697131277666388,1367.77,1232.282,47.9423
"PETG_0,3_III_1",0.7768611665690909,0.43831476784428647,-0.22400449198983327,-1.182171226706105,1.45765,1.45765,0.7768611665690909,0.43831476784428647,-0.22400449198983327,-1.182171226706105,1.45765,1.45765,551.4973127272727,339.5573334358353,0.8886958340323239,-0.137985844751642,1438.13,1302.642,47.9423
"PETG_0,3_III_1",0.7891787171660714,0.44389533973941886,-0.2279801641420254,-1.1776393491440744,1.47469,1.47469,0.7891787171660714,0.44389533973941886,-0.2279801641420254,-1.1776393491440744,1.47469,1.47469,567.9494142857143,357.99025117376584,0.9127284118631479,-0.11484679410210274,1504.01,1368.522,47.9423
"PETG_0,3_III_1",0.8013842133561403,0.4493748510547895,-0.23220092414988633,-1.173489798908643,1.49198,1.49198,0.8013842133561403,0.4493748510547895,-0.23220092414988633,-1.173489798908643,1.49198,1.49198,585.0605824561403,377.27573476153617,0.93451126648378,-0.09347525454764405,1571.94,1436.452,47.9423
"PETG_0,3_III_1",0.8134843993327586,0.4547643872091714,-0.236567982767098,-1.1695851396791936,1.51259,1.51259,0.8134843993327586,0.4547643872091714,-0.236567982767098,-1.1695851396791936,1.51259,1.51259,602.8310724137931,397.3889372583374,0.9538947886742959,-0.07497101110737914,1651.63,1516.142,47.9423
"PETG_0,3_III_1",0.8254987654457627,0.4600936423185365,-0.2408638632215567,-1.1657276256646598,1.53115,1.53115,0.8254987654457627,0.4600936423185365,-0.2408638632215567,-1.1657276256646598,1.53115,1.53115,621.2630033898305,418.30959005421363,0.9708305269890862,-0.060126648043564046,1724.13,1588.642,47.9423
"PETG_0,3_III_1",0.8374524526883333,0.46540020943686045,-0.24483112741358448,-1.1617142569989276,1.55096,1.55096,0.8374524526883333,0.46540020943686045,-0.24483112741358448,-1.1617142569989276,1.55096,1.55096,640.3548033333333,440.0122303258648,0.985353858527605,-0.049211900383343554,1797.69,1662.202,47.9423
"PETG_0,3_III_1",0.8493577239557377,0.4707010095752078,-0.24838140745335063,-1.1575045411010534,1.57331,1.57331,0.8493577239557377,0.4707010095752078,-0.24838140745335063,-1.1575045411010534,1.57331,1.57331,660.099068852459,462.4598259571035,0.9974875802399352,-0.042465921539710294,1883.19,1747.702,47.9423
"PETG_0,3_III_1",0.8611887606661291,0.4759545709900135,-0.25184524541782727,-1.1533860630944013,1.59112,1.59112,0.8611887606661291,0.4759545709900135,-0.25184524541782727,-1.1533860630944013,1.59112,1.59112,680.4935193548388,485.629153524024,1.0073734955244211,-0.03976772908512194,1961.26,1825.772,47.9423
"PETG_0,3_III_1",0.8729333993857142,0.48114170185060817,-0.25536580829888905,-1.1494554435909958,1.60815,1.60815,0.8729333993857142,0.48114170185060817,-0.25536580829888905,-1.1494554435909958,1.60815,1.60815,701.5566539682541,509.55423309361544,1.0155939204525628,-0.03923255555552263,2041.13,1905.642,47.9423
"PETG_0,3_III_1",0.8845733462703125,0.48623452291884095,-0.2591336050091142,-1.1458275162945857,1.62568,1.62568,0.8845733462703125,0.48623452291884095,-0.2591336050091142,-1.1458275162945857,1.62568,1.62568,723.289159375,534.2226377645898,1.0223018087307827,-0.04064959375764721,2134.07,1998.582,47.9423
"PETG_0,3_III_1",0.8960969101738462,0.4912160705090136,-0.2632477945972583,-1.1425275316637673,1.64048,1.64048,0.8960969101738462,0.4912160705090136,-0.2632477945972583,-1.1425275316637673,1.64048,1.64048,745.677356923077,559.5840426533092,1.027369950990237,-0.04492987865717213,2218.13,2082.6420000000003,47.9423
"PETG_0,3_III_1",0.9075078660803029,0.49609325405841,-0.2676386070980605,-1.1394515279550923,1.6556,1.6556,0.9075078660803029,0.49609325405841,-0.2676386070980605,-1.1394515279550923,1.6556,1.6556,768.7487454545454,585.6993319224251,1.0314338893172272,-0.049903738160714806,2304.44,2168.952,47.9423
"PETG_0,3_III_1",0.9188054650940298,0.5008658509625643,-0.2722913131143921,-1.1365498328601982,1.67163,1.67163,0.9188054650940298,0.5008658509625643,-0.2722913131143921,-1.1365498328601982,1.67163,1.67163,792.4779134328359,612.4909602366079,1.0341944709319948,-0.05704857460031487,2402.76,2267.2720000000004,47.9423
